TICID,SECTOR,RA_OBJ,DEC_OBJ,EQUINOX,PMRA,PMDEC,PMTOTAL,TESSMAG,TEFF,LOGG,MH,RADIUS
273569625,1,356.949914,-74.936353,2000.0,109.254,-14.8875,110.26365753,10.48400021,5895.70019531,4.21000004,-0.17,0.99161202
278523067,1,332.263763,-38.725918,2000.0,128.898,-94.5807,159.87558668,10.13899994,5556.0,4.36293983,nan,1.07928002
278523134,1,332.314538,-39.01802,2000.0,-3.6567,-18.0317,18.39874071,10.18299961,5624.0,4.37463999,nan,1.07407999
278525844,1,332.708394,-37.970035,2000.0,276.525,-52.8509,281.53027059,8.81999969,5603.0,4.36458015,nan,1.08371997
278709604,1,335.230748,-41.522116,2000.0,17.7969,-16.1685,24.04475082,9.86200047,5630.0,4.39366007,nan,1.05160999
278729595,1,99.506117,-59.424679,2000.0,-8.61343,19.6257,21.43266845,13.59300041,5692.0,4.36152983,nan,1.09975004
278779083,1,100.024195,-57.077828,2000.0,20.9137,-33.9481,39.87300266,10.01299953,5916.0,4.39074993,nan,1.09631002
278830300,1,336.5217,-39.775619,2000.0,60.9841,-30.7166,68.28301376,9.51799965,5700.0,4.42652988,nan,1.02147996
278830575,1,336.513586,-40.846262,2000.0,-22.9101,-28.0448,36.21302927,10.18599987,5690.0,4.36190987,nan,1.09898996
279571543,1,106.206184,-59.283771,2000.0,134.777,37.8393,139.98804361,8.99800014,5586.0,4.45235014,nan,0.97745597
279616701,1,48.369412,-63.400097,2000.0,-35.0424,-14.069,37.76117793,10.52499962,5842.0,4.42383003,nan,1.04399002
280865159,1,100.798339,-78.281165,2000.0,39.23,56.87,69.08827542,10.50599957,5611.0,4.3771801,nan,1.06920004
281459670,1,5.618692,-59.942551,2000.0,-22.4086,-5.1017,22.98200811,11.63199997,5943.0,4.42524004,-0.1,1.05999994
281703328,1,10.587739,-59.26245,2000.0,54.1769,-58.4902,79.72603082,10.43599987,5674.0,4.46631002,nan,0.97256702
281781375,1,12.975211,-59.343014,2000.0,88.2437,-149.937,173.97716677,9.19699955,5605.0,4.39973021,nan,1.04101002
287401358,1,82.537358,-67.415049,2000.0,26.3205,30.1664,40.03474003,10.91100025,6072.0,4.50135994,nan,0.99085802
289915963,1,317.897105,-29.034766,2000.0,-39.9529,2.17286,40.01194245,9.9090004,5994.0,4.41410017,nan,1.08071995
290031272,1,318.954028,-26.358465,2000.0,27.16,-17.3,32.20179498,10.36400032,5504.0,4.3986001,nan,1.02879
290045451,1,319.028076,-29.499179,2000.0,121.93,-47.09,130.70727983,10.02999973,5647.0,4.37017012,nan,1.08273995
290754830,1,84.694964,-52.984559,2000.0,-7.73709,-61.5595,62.04381196,9.72299957,5549.5,3.96000004,-0.36000001,1.09598994
293269165,1,98.663612,-64.869105,2000.0,-32.7154,120.17,124.54367225,9.0010004,5772.0,4.40622997,nan,1.05533004
293571273,1,0.075443,-76.072228,2000.0,-51.6875,-50.6834,72.39063953,10.04300022,5659.0,4.45261002,nan,0.98617601
293973832,1,106.902448,-59.298018,2000.0,-34.8918,86.5905,93.35605175,10.74300003,5671.0,4.42667007,nan,1.01760006
300089148,1,107.941715,-66.658997,2000.0,-27.7648,-7.95455,28.88181062,11.15100002,5796.72021484,4.55209017,-0.43839499,0.91184998
300164610,1,109.385805,-66.576843,2000.0,-54.29,-12.86,55.79232653,9.06400013,5661.0,4.36746979,nan,1.08801997
300654454,1,114.432839,-70.156318,2000.0,-61.4222,101.011,118.21974782,10.93299961,5586.0,4.42327023,nan,1.01074004
300705145,1,114.96347,-66.190155,2000.0,1.6655,9.67467,9.81698171,10.54399967,5654.0,4.41680002,nan,1.02704
300971133,1,118.334075,-67.509438,2000.0,26.4522,1.37723,26.48802838,10.96199989,5845.0,4.50810003,nan,0.94785798
301940163,1,329.139572,-20.718095,2000.0,-77.43,-18.78,79.67492265,9.93700027,5646.0,4.3703599,nan,1.08236003
302027303,1,329.528419,-19.142286,2000.0,-12.1757,-13.541,18.21006182,10.11400032,6046.0,4.42830992,nan,1.07280004
302924331,1,35.004425,-61.890445,2000.0,53.7879,-39.8553,66.9446273,10.27499962,5580.0,4.46565008,nan,0.96187401
306775886,1,121.578519,-67.173119,2000.0,-10.2203,36.2136,37.62817239,10.50199986,6007.0,4.56327009,nan,0.91220403
307032969,1,123.200676,-69.187622,2000.0,-8.1266,50.5848,51.23342287,10.45899963,5538.0,4.38657999,nan,1.04784
307087051,1,123.626105,-66.550636,2000.0,16.3556,-37.0648,40.51302322,10.59799957,5648.0,4.41767979,nan,1.02523005
309658011,1,79.137099,-62.029948,2000.0,-23.7,-14.0,27.52616937,11.06999969,5501.20019531,4.44000006,-0.1,0.96661198
318518037,1,332.093784,-69.286898,2000.0,13.5031,-193.175,193.64636411,8.81000042,5503.0,4.30000019,0.28,1.05122006
319244541,1,351.430615,-57.240379,2000.0,11.9487,-38.1026,39.932187,10.51799965,5936.10009766,3.9000001,-0.28999999,0.94666499
319257910,1,59.952188,-64.485665,2000.0,57.1922,-63.1125,85.17121226,10.14799976,5630.20019531,3.91000009,-0.43000001,1.01122999
320965414,1,325.114609,-37.727983,2000.0,268.874,-53.1276,274.07256294,8.86600018,5730.0,4.49576998,nan,0.94680202
339861887,1,111.476961,-59.640485,2000.0,-41.1324,-61.0825,73.64065546,10.37699986,5644.06982422,4.44471979,-0.216406,1.08964002
348771982,1,47.229135,-81.6558,2000.0,-11.9,-27.5,29.96431211,10.24800014,5643.0,4.37094021,nan,1.08123004
350091456,1,115.096278,-61.204372,2000.0,0.181734,1.64804,1.65802988,9.10599995,5969.0,4.48672009,nan,0.98992097
350099491,1,115.203148,-61.248405,2000.0,-5.63719,-16.4295,17.36969722,10.57999992,5553.77001953,4.36366987,0.178091,1.07070005
350146018,1,115.898072,-64.062532,2000.0,-0.875731,-52.2128,52.22014351,10.84500027,5700.0,4.52974987,nan,0.90702099
350520993,1,86.363961,-58.449474,2000.0,7.13334,-8.46172,11.06730522,10.88199997,5880.31005859,4.45495987,-0.15123001,1.03144002
350717229,1,88.471546,-54.022098,2000.0,24.5227,36.9374,44.33660264,10.8210001,5975.27978516,5.0,0.41,1.0237
355425821,1,350.24043,-53.968295,2000.0,-28.4911,-74.3053,79.58027637,9.91300011,5700.60009766,5.0,-0.50999999,1.04593003
358068537,1,38.435782,-62.337597,2000.0,227.887,-7.32868,228.00481205,9.15499973,5586.0,4.47714996,nan,0.94995099
358402782,1,78.122504,-56.716259,2000.0,-51.8209,29.179,59.47116711,8.47000027,5504.0,4.3756299,nan,1.05636001
364326269,1,101.595899,-62.126792,2000.0,-14.2957,-20.1583,24.71283265,10.78100014,5647.0,4.44907999,nan,0.98870701
369219891,1,314.182267,-37.494718,2000.0,24.15,-69.07,73.17026309,9.85499954,5658.0,4.3680501,nan,1.08687997
369988215,1,19.786717,-62.67625,2000.0,164.717,12.9733,165.22710614,9.76399994,5617.75976563,3.31089997,-1.14331996,0.929968
370040606,1,65.544586,-66.92189,2000.0,-4.28171,-13.9249,14.5683177,10.74600029,5584.08984375,4.4391098,0.239005,1.01868999
370100069,1,65.93763,-68.871284,2000.0,27.2103,43.6317,51.42106252,10.36299992,5775.06982422,4.42413998,0.00047111,1.02180004
370138017,1,48.901151,-72.539925,2000.0,-15.6103,5.71962,16.62514719,10.76099968,5548.0,4.38967991,nan,1.04547
374857047,1,88.295007,-64.229169,2000.0,37.919,134.28,139.53124726,10.70499992,5666.0,4.37692022,nan,1.07691002
374942153,1,89.315058,-65.659293,2000.0,6.88109,-40.342,40.9246425,10.28800011,5613.33007813,4.49044991,0.179664,1.00712001
376987076,1,77.650911,-78.758944,2000.0,-3.19585,49.3453,49.44868137,10.5710001,5753.0,4.4240799,nan,1.03129995
382032289,1,78.925429,-55.671909,2000.0,3.0,-3.7,4.76340215,10.55799961,6076.0,4.38000011,-0.44,1.09085
382033261,1,78.905629,-58.460114,2000.0,-16.3091,-0.611323,16.32055326,10.67399979,5791.0,4.40024996,nan,1.06528997
382159621,1,80.971832,-56.707965,2000.0,-1.64929,34.4164,34.45589567,11.00599957,6008.0,4.52780008,nan,0.95038301
382185466,1,312.593916,-40.60851,2000.0,-76.1565,-449.406,455.81308157,8.31400013,5780.0,nan,nan,0.98369598
382268257,1,83.042214,-55.225685,2000.0,-2.87296,-3.57589,4.58703482,10.02499962,5542.0,4.35738993,nan,1.08422005
382375455,1,332.128839,-42.755508,2000.0,-56.489,-40.1679,69.31426485,9.45800018,5544.0,4.37420988,nan,1.06369996
388129844,1,65.30808,-66.207941,2000.0,-0.688483,46.7536,46.75866895,10.86400032,5551.56982422,4.23379993,0.076877,1.05135
388131859,1,51.987713,-77.854872,2000.0,19.4988,-47.6647,51.49880414,9.51299953,5767.39990234,4.44000006,-0.07,1.09640002
388180003,1,52.094035,-72.535969,2000.0,10.8859,-90.3753,91.02855414,10.10499954,5933.0,4.55079985,nan,0.914222
389023613,1,331.169012,-65.831563,2000.0,-12.0779,-20.0493,23.40619787,10.11600018,5571.75,3.85500002,-0.035,1.06397998
389725399,1,329.454962,-46.492449,2000.0,92.7633,-40.1876,101.0943768,10.19400024,5828.0,4.52315998,nan,0.92936301
389797076,1,87.575545,-71.117364,2000.0,13.1724,14.3483,19.47782931,10.86900043,5777.64990234,4.3794899,0.0335474,1.09844995
392009873,1,79.860095,-78.599404,2000.0,-22.6661,23.525,32.66768609,10.23400021,5660.0,4.45149994,nan,0.98756301
392011531,1,80.165793,-83.276832,2000.0,26.6665,-13.9839,30.11065727,10.06000042,5639.0,4.43648005,nan,1.00215006
394048407,1,337.713924,-65.853007,2000.0,-7.74038,16.5912,18.30796002,10.57400036,5627.29980469,3.79999995,-0.47999999,0.97919601
394243542,1,25.347191,-82.494149,2000.0,97.5854,37.3387,104.4848736,10.31700039,5558.0,4.4920702,nan,0.93042302
394287434,1,31.467147,-82.459306,2000.0,1.68666,4.01361,4.35360623,10.45100021,5663.0,4.49050999,nan,0.944538
394494795,1,321.162726,-54.851213,2000.0,-67.3296,-8.57958,67.87403207,10.13000011,5830.39990234,4.53000021,-0.18000001,1.09844005
394556883,1,335.045882,-64.826029,2000.0,-17.3291,-61.1493,63.55733315,9.74499989,5669.0,4.38530016,nan,1.06696999
394559660,1,337.925316,-64.819406,2000.0,-10.15,-27.1855,29.01850979,9.77999973,6077.39990234,4.57999992,-0.04,1.00423002
394634037,1,351.844283,-69.617136,2000.0,-40.1496,11.0107,41.63202967,10.2489996,5904.0,4.49275017,nan,0.97306401
405427022,1,354.449471,-80.051379,2000.0,-38.2932,-33.0675,50.59474995,9.34500027,5843.0,4.53763008,nan,0.91592002
409136541,1,311.938313,-29.781135,2000.0,107.904,-98.9868,146.42970938,9.7840004,5949.0,4.44894981,nan,1.03056002
409142439,1,312.103967,-29.968738,2000.0,57.2601,-14.3322,59.02652801,10.06900024,6035.0,4.40934992,nan,1.09434998
419668376,1,338.016511,-67.177578,2000.0,48.8145,23.4078,54.1366836,10.43900013,5738.0,4.43244982,nan,1.01944005
419669093,1,338.240558,-66.827264,2000.0,-16.3533,3.02078,16.62995889,10.52000046,5838.0,4.48395014,nan,0.97363198
425512867,1,340.381413,-45.017641,2000.0,85.3381,-10.1191,85.93594997,10.5710001,5593.0,4.46880007,nan,0.959975
425825231,1,19.136786,-76.325039,2000.0,-70.7307,-50.7756,87.06890075,9.9090004,5758.0,4.4987998,nan,0.94691002
426032384,1,45.364237,-75.487341,2000.0,190.557,134.338,233.14945527,9.42199993,5674.0,4.4000001,nan,1.04972005
441040061,1,324.824533,-21.105305,2000.0,98.3358,-3.94593,98.41493751,9.88300037,5814.0,4.37818003,nan,1.09608996
441110177,1,324.137812,-25.829524,2000.0,148.0,28.0,150.62536307,8.57600021,5534.0,4.39249992,nan,1.04016995
441453497,1,311.925639,-35.776091,2000.0,41.9955,-28.1549,50.56006739,9.65200043,6019.0,4.43577003,nan,1.05860996
441456935,1,311.981537,-30.241703,2000.0,-138.11,-136.777,194.37674714,9.22900009,5709.04980469,nan,nan,1.04982996
2761086,2,356.473545,-14.363626,2000.0,1.03,-31.47,31.48685122,10.24699974,5588.70019531,4.38000011,-0.25,1.04026997
2763236,2,356.747168,-13.703857,2000.0,-56.0954,-188.571,196.73768308,10.34500027,5818.0,4.45689011,nan,1.00167
5726857,2,347.927627,-16.901519,2000.0,158.689,-12.8362,159.20730747,8.30599976,5763.0,4.46000004,-0.28,0.99880803
5727198,2,348.0943,-17.117383,2000.0,43.1138,-29.0334,51.97824608,9.32699966,5837.29980469,4.38999987,-0.76999998,1.05836999
7146108,2,4.682273,-45.998236,2000.0,148.864,-23.349,150.68399483,9.73400021,5549.0,4.48793983,nan,0.93376601
7148644,2,5.007538,-42.32892,2000.0,34.4166,-22.0028,40.84881349,10.62199974,5837.0,4.48968983,nan,0.96707898
7149299,2,5.113072,-45.149696,2000.0,32.6568,1.38252,32.68605127,10.23099995,5953.0,4.45697021,nan,1.02174997
7149695,2,5.107031,-47.445482,2000.0,-78.18,-67.58,103.34006387,10.13799953,5507.0,4.39799023,nan,1.02993
7150659,2,5.292376,-42.580056,2000.0,87.7713,-161.638,183.93108532,10.44999981,5947.0,4.40794992,nan,1.08003998
9163365,2,351.80762,-23.589701,2000.0,75.07,32.35,81.74366887,9.67500019,5678.0,4.36420012,nan,1.09443998
12418191,2,1.842298,-29.640197,2000.0,15.5581,-4.00446,16.0651852,13.13000011,5538.0,4.39169979,nan,1.04167998
12435232,2,2.954285,-24.161687,2000.0,17.3275,-3.29883,17.63872262,10.31599998,5872.0,4.40266991,nan,1.07430995
12509612,2,4.042984,-27.778359,2000.0,-189.084,-72.8842,202.64467836,8.72000027,5861.0,nan,nan,0.90579402
12967811,2,345.610035,-24.13829,2000.0,98.572,-69.1696,120.41956962,8.9829998,5547.0,4.43586016,nan,0.99120998
12974669,2,346.299922,-29.429052,2000.0,4.54009,18.5896,19.13597777,9.75599957,5694.0,4.39596987,nan,1.05726004
13073574,2,348.170835,-28.309278,2000.0,120.08,-0.05,120.08001041,9.44799995,5578.0,4.38368988,nan,1.05678999
13098971,2,349.200075,-26.191477,2000.0,-36.38,-34.55,50.17177394,10.10999966,5645.0,4.37056017,nan,1.08197999
24693383,2,34.60866,-76.581027,2000.0,66.69,-37.55,76.53468887,9.18999958,5691.0,4.36172009,nan,1.09937
24695569,2,25.102505,-67.231506,2000.0,nan,nan,nan,9.31200027,5670.0,4.36573982,nan,1.09141004
24703650,2,25.103309,-71.522476,2000.0,121.553,84.2343,147.88694704,10.25300026,5520.0,4.41712999,nan,1.00923002
24705529,2,25.855504,-67.042769,2000.0,16.7812,-53.469,56.04054456,9.71399975,5500.5,3.9000001,-0.49000001,1.03778994
25065471,2,60.307806,-67.557127,2000.0,-5.0,-18.4,19.06724941,10.19099998,5622.0,4.37503004,nan,1.07333004
25079777,2,60.954955,-68.572328,2000.0,31.2173,-2.89229,31.35099936,11.22200012,5706.0,4.4823699,nan,0.95859301
25080867,2,61.08803,-71.55925,2000.0,117.306,69.874,136.53964081,9.72900009,5740.0,4.43549013,nan,1.01615
25081407,2,61.330236,-69.72191,2000.0,2.20526,18.9159,19.04401335,10.53600025,5637.0,4.37210989,nan,1.07896996
25132754,2,62.136696,-70.434329,2000.0,61.4584,-30.4421,68.5846658,10.25,5911.0,4.49675989,nan,0.96960902
27965046,2,358.628496,-19.284632,2000.0,7.33745,53.5577,54.05798185,10.48700047,5532.12988281,nan,-0.00341566,0.98902398
29759938,2,64.216267,-69.522805,2000.0,26.2411,-4.41703,26.61025147,10.81799984,5522.31005859,4.36618996,0.25797999,1.07762003
29780270,2,65.007724,-71.316717,2000.0,-21.2,5.6,21.92715212,10.92199993,5679.56982422,4.3748498,-0.127005,1.07331002
30312104,2,74.420863,-65.921387,2000.0,17.3327,45.6144,48.79647504,10.55200005,5532.0,4.39291,nan,1.03941
30401427,2,74.713465,-71.537008,2000.0,-12.0021,-15.7552,19.80597716,11.32900047,5567.39990234,4.48626995,0.209289,0.94991797
30723470,2,75.608364,-68.447145,2000.0,-33.7646,-26.9875,43.22468472,11.25500011,5760.91992188,4.3699398,-0.466894,0.93436003
31529985,2,89.468531,-68.853478,2000.0,-12.3079,67.0514,68.17165573,10.55500031,5673.27978516,4.26628017,-0.0811577,0.97075999
31653409,2,46.188663,-66.287915,2000.0,-42.7359,-61.2812,74.71106091,10.65499973,5584.0,4.39999008,nan,1.03793001
31655633,2,46.481323,-68.907901,2000.0,-31.7,-9.2,33.00802933,10.57400036,5507.70019531,4.38000011,-0.44999999,1.00847995
31673724,2,47.62241,-66.499522,2000.0,-88.6231,-31.5269,94.06380429,8.5369997,5965.0,4.44562006,nan,1.03720999
31742962,2,48.965229,-69.080072,2000.0,-3.31569,64.994,65.07852054,11.07800007,6082.60009766,4.42999983,-0.70999998,0.94151098
31747723,2,49.955702,-67.159055,2000.0,23.8586,9.65786,25.73921238,8.39400005,5933.0,4.49723005,nan,0.97238302
31853906,2,52.584966,-67.414555,2000.0,24.8079,77.9791,81.83014077,11.26099968,5684.0,4.49685001,nan,0.94014502
31867961,2,52.785713,-69.294906,2000.0,38.678,3.10126,38.80213264,10.98700047,5709.0,4.51181984,nan,0.92699599
31942367,2,54.161606,-70.638955,2000.0,20.8578,-23.4939,31.41673373,10.60400009,5757.0,4.43440008,nan,1.01964998
31945307,2,54.778173,-67.778155,2000.0,-5.19466,-8.48214,9.94641601,10.81799984,5569.0,4.38547993,nan,1.05339003
31963098,2,55.342133,-69.746228,2000.0,18.7287,8.40377,20.52772647,11.32499981,5576.0,4.38408995,nan,1.05603004
32036085,2,56.765177,-69.434646,2000.0,-4.50208,4.36639,6.27168924,11.1590004,5689.0,4.43499994,nan,1.01015997
32050449,2,57.170528,-68.710768,2000.0,-3.85332,6.87566,7.88180027,10.13899994,5510.89990234,4.36999989,0.2,1.08249998
32072097,2,58.306196,-68.655917,2000.0,-16.4355,-10.1482,19.31609752,10.81299973,5705.0,4.46548986,nan,0.97728997
32090394,2,58.420265,-69.297171,2000.0,2.04955,7.01633,7.30955141,10.48799992,5549.0,4.38497019,nan,1.05129004
33734823,2,62.030134,-77.370426,2000.0,-15.7732,12.5986,20.18708895,10.55099964,5645.0,4.37056017,nan,1.08197999
33864553,2,65.107752,-72.254254,2000.0,1.98793,33.3293,33.38853253,11.39900017,5521.49023438,4.48644018,-0.233675,0.90406197
34015164,2,358.123987,-24.165607,2000.0,-15.1097,-39.7387,42.5143189,9.50800037,5895.0,nan,-0.11,0.95064801
34015222,2,358.096526,-24.483292,2000.0,22.5546,4.77306,23.05411206,10.25899982,5591.0,4.38111019,nan,1.06167996
34036359,2,358.313974,-28.270846,2000.0,-33.3997,28.2705,43.75798362,10.38500023,5684.60009766,4.19000006,-0.54000002,0.99057001
34040424,2,358.817366,-27.86155,2000.0,82.015,-4.31569,82.12846891,10.21500015,5678.0,4.47833014,nan,0.95968097
38423682,2,60.358427,-64.265491,2000.0,-10.9,12.1,16.28557644,11.38500023,5687.27001953,4.38585997,-0.29084799,1.04307997
38461400,2,61.137856,-64.576445,2000.0,-19.4154,-64.6438,67.49650832,10.36600018,5510.85009766,4.46049023,0.110706,0.988123
38468130,2,61.654921,-62.820756,2000.0,6.75499,-26.1541,27.01234601,10.04599953,5685.25,3.63000011,-0.52999997,1.07288003
38511061,2,62.671793,-60.582269,2000.0,26.3069,10.3264,28.26106022,10.77299976,5940.0,4.56435013,nan,0.90105599
38516338,2,62.639295,-65.569386,2000.0,95.679,33.3429,101.32235697,10.69699955,5603.0,4.52057981,nan,0.90556097
38572209,2,63.397123,-63.900553,2000.0,25.484,16.2536,30.22604455,10.80900002,5815.27978516,4.12082005,-0.0757445,1.09783995
38608850,2,64.623903,-65.347421,2000.0,-10.6978,-1.61637,10.81922256,10.85000038,5813.72021484,4.41056013,-0.0134436,0.94136798
38634087,2,64.975041,-62.764262,2000.0,38.5385,28.9832,48.22076176,11.10599995,5645.10009766,4.40489006,0.0483579,1.00226998
38760820,2,67.116342,-65.479606,2000.0,59.4742,23.75,64.04094757,10.70699978,5661.72021484,4.40546989,-0.0772099,1.03505003
38843381,2,68.687668,-64.080993,2000.0,46.1005,47.9083,66.48654984,11.06400013,5594.0,4.42261982,nan,1.01251996
38844454,2,68.632826,-61.217818,2000.0,51.1336,47.7531,69.96430239,10.25300026,6083.0,4.50773001,nan,0.98556501
38907043,2,69.330906,-63.379446,2000.0,39.8961,50.7976,64.59175614,10.86299992,5915.33007813,4.3605299,0.0757539,1.09045994
38942483,2,69.836128,-65.848787,2000.0,59.3244,42.5836,73.02566278,10.92599964,5854.0,4.4362402,nan,1.03092003
39047123,2,12.608775,-66.203097,2000.0,86.0555,40.2684,95.01101578,9.18200016,5900.0,4.41862011,nan,1.05912006
41029133,2,90.236967,-70.311758,2000.0,-0.954295,-40.3783,40.38957526,10.3920002,5893.0,4.45530987,nan,1.01425004
41590620,2,93.888559,-66.847529,2000.0,-14.5,14.0,20.15564437,10.72700024,5603.64990234,4.48693991,0.37339801,0.96928799
41832031,2,19.464916,-38.164684,2000.0,-78.2493,-92.4585,121.12607966,9.76599979,5703.0,4.53331995,nan,0.90364403
47354815,2,341.023173,-28.931457,2000.0,48.36,-45.86,66.64704945,8.30099964,5629.24023438,4.3499999,-0.18000001,1.08331001
47505997,2,343.248113,-27.244189,2000.0,110.459,-54.0341,122.96696566,10.41100025,5618.0,4.47109985,nan,0.96046698
51937176,2,15.000531,-65.96848,2000.0,-23.8941,31.5881,39.60727302,10.28800011,5769.0,4.37798023,nan,1.08977997
52078768,2,17.149846,-67.031404,2000.0,62.654,-3.4868,62.75094812,10.56599998,6081.20019531,4.13999987,-0.25999999,0.97702098
52079142,2,17.227299,-66.203727,2000.0,-23.7036,-20.9651,31.64484272,10.11200047,5516.39990234,4.15999985,-0.37,1.07691002
52194213,2,18.859596,-70.119629,2000.0,77.9172,-25.4661,81.9732414,10.14900017,5609.0,4.4049201,nan,1.03533006
52308758,2,22.057303,-66.794059,2000.0,8.02785,-22.2409,23.64538028,10.24300003,5610.10009766,4.40999985,-0.36000001,0.961191
55272549,2,76.460694,-63.098474,2000.0,-12.0627,7.4134,14.15864509,10.97099972,5516.35009766,4.52258015,-0.0194708,1.08219004
55366186,2,77.208759,-64.763259,2000.0,7.32942,36.8063,37.52897703,10.97799969,5722.97998047,4.21235991,-0.0943967,1.07587004
55450673,2,70.620885,-60.959407,2000.0,19.4174,-9.54186,21.6352147,10.8380003,5500.0,4.5,0.25,0.92864197
55476866,2,71.051172,-60.659725,2000.0,9.09432,-22.5561,24.32045031,11.14099979,5897.0,4.45773983,nan,1.01201999
55523322,2,72.199445,-61.767245,2000.0,35.6392,74.6952,82.76186005,10.95199966,5727.0,4.39450979,nan,1.06345999
55524363,2,72.214896,-64.363781,2000.0,-4.74997,-11.1739,12.141592,10.60599995,6004.58007813,4.28116989,-0.171312,1.07549
55526602,2,72.519828,-63.769104,2000.0,-15.7552,10.8594,19.13512204,9.86699963,5520.25,4.44808006,-0.014135,0.97229302
55742599,2,74.48123,-65.598003,2000.0,-23.3968,13.387,26.95592735,10.34799957,5686.18017578,4.46499014,-0.0224219,1.07075
55746206,2,74.728733,-61.106853,2000.0,-70.7579,-185.436,198.47717881,8.09200001,5638.0,nan,nan,1.08510995
55780996,2,75.483993,-60.512127,2000.0,86.6239,45.1709,97.69396224,9.68500042,5529.0,4.41277981,nan,1.01549995
